sourceTweetID,K,r,t0,final_reactions,data_points
521360486387175424,49.49794840082537,0.028095870304517268,18.620670582078223,54,12
521310417696858112,138.12269280505063,0.02920521062894828,31.681534629575168,144,16
521367917322338304,6385.788647039573,1.7459500203384775e-05,232733.5514632781,114,4
521361857810939905,84.34304129303521,0.004698575690621386,-1.7736950342481166,84,14
521346721226711040,249.4204821311167,0.013317188677600438,58.38093892675941,150,10
521358118597689344,172286.35632097034,0.0019368637315150881,4584.156821405861,30,5
521359454672269313,814851.2244544511,0.0024182583559899705,3616.256328909926,150,6
521369179392581632,87.7964311568128,0.042309031788672735,-49.814187201047844,90,8
522286703848218624,290957.94321396,0.007972137850267137,1148.513189659372,42,4
521595221155774464,100.01561122280125,0.004412697672442933,-176.54242421170653,96,17
521350916872876033,155.0334269511787,0.027139162218391723,0.18859900150986095,114,5
521381662551474176,114.16483462845287,0.016995645699338983,-10.217638062238532,120,22
521375609206083584,122.26122876798749,0.0045187064288953836,213.55097650636395,78,23
529723708207030274,315534.41417097213,0.0013998322842109973,7866.334408754388,12,5
529649368656134144,779786.1717192922,0.0015434878606495727,6508.545065407799,48,9
529654845838741504,90.37919312308601,0.05774365163270829,-32.35947838906334,90,6
529702439164067840,320.7429791356022,0.008238205790084786,323.9829913838559,54,10
529702197916090370,231517.6802076952,0.003212541389153823,2857.601074910146,30,4
529590474005544960,3047710.8804607457,0.012087317851215584,969.5119706878592,48,6
529652269105815553,46.07327443980355,0.033879421141027,-22.884419847056424,48,11
529653029747064832,37.56801917726325,0.01028980161954178,46.36385896074551,42,15
529828486975066112,3740409.4247954125,0.0015125611676356622,8676.103469632639,42,16
529726642902810625,62.49239487576544,0.024556879785269537,-53.04715789638194,60,6
529710975730323457,155382.57075257067,0.003262754371982977,2665.4850926822846,30,4
529627706057834496,1075345.5075378967,0.002342757554813814,4472.334433470363,42,7
529724757366022145,971633.0257552275,0.00734946358928542,1380.3694657892975,48,4
529637014527029248,315516.86164264905,0.001903017525264827,5776.490792397216,12,6
529763844176896000,87.48491156112988,0.01593455977617834,-29.768292073363945,90,16
529627432996044801,206845.70468181846,0.0021655962604223635,4194.104524996767,30,5
529728664137904128,438195.73836114083,0.00822571347731904,1333.6002374978416,12,5
529734612998955008,139243.89246313082,0.0006322934313226943,12910.78135521408,48,7
529641857513308160,403352.94488436717,0.009219220415143238,1180.450505887338,12,4
529679905483915264,576324.3157431451,0.00852932427126807,1337.973866481911,12,4
529739968470867968,57.24718374043866,0.042937740875167385,-30.809860786973736,60,9
529540733020405760,124.70154614225665,0.0024617346967118294,180.69567766978784,90,14
529696730607271936,91.86668511214955,0.030614505621429967,11.547987650869963,90,14
529773194027073537,28.461057521607106,0.026547972314433524,-12.346816340629253,30,10
529722357267857408,348451.18134794716,0.004326562909902374,2270.2707120982623,24,6
529735459069788161,912497.4733786389,0.0033354695249017264,3183.951960910418,66,14
529648452511473666,69.07207433238676,0.00922830909008004,75.38341292870643,66,17
529731453865955328,438195.73836114083,0.00822571347731904,1333.6002374978416,12,5
529742159352975362,253976.50305362607,0.0034841830721680316,2718.214757952954,24,5
529679889923076096,106.1306011981686,0.022577647533770007,0.7266408860662549,108,11
529654486974099456,559872.0149529652,0.005514218385678987,2063.475189111363,12,4
529723420993683457,100606.496263798,0.015717276456434885,1599.6531943114865,96,14
529674474019651584,54.355165267031566,0.02146614424946508,-23.38983829574191,54,11
529655746074779648,1280763.6131416815,0.001392023370117905,8164.551784660126,30,13
529638205013123073,120736.22494505928,0.0009743718948459945,8599.82832408441,36,8
529646030472904704,108.54796182235657,0.020907954613997453,1.865341346359734,96,11
529670566031421440,106894.29482765363,0.0004233304045693068,19085.994568422426,42,9
529643568873230337,25.333228406676348,0.007208843542325899,28.839200961755186,24,9
529627707382853632,42.244508309865004,0.006382958240717881,221.662898051291,36,17
529695483661664257,45.16950765344889,0.04544164313463763,-6.473196312090558,42,6
529694805010685952,65.11061513692904,0.028293403692915112,29.04658600952621,66,10
529654388269535232,366985.349307914,0.0024854761117588317,3992.042148911593,24,5
529627936622931968,713425.2668576587,0.005691046855798394,1779.8381847544676,36,5
529628988683976704,34.38416471331758,0.01995438202028343,-19.0553609913172,36,10
529648547864399872,1732967.515944248,0.003868368611142201,2956.9289240574753,36,8
529735608676413441,554496.7063357963,0.004249057401069178,2519.527970378262,18,4
529730550169624579,1474966.813309701,0.00569500318950228,2050.2540821358916,24,6
529734565599121410,140532.1778917009,0.00046068313409103773,22000.26774195341,12,5
529731513613836288,2324356.445013166,0.024601622527840858,519.1968606267683,36,7
529644561770217473,75.35940493852182,0.0076548998810622585,-72.28178968564815,78,13
529728722963034113,443110.6859157441,0.002972016595437347,3525.452300083538,24,8
529689763230797824,54.28260180783286,0.01670400125886611,3.4240822579027097,60,19
529684962778570753,38.68564926793283,0.02803417725921146,-22.126458894357086,36,5
529399936434327552,104.48093925591714,0.008635601431914431,24.92919457777899,108,27
529722264615673856,231576.1132758992,0.005818011185616291,1730.4832649760106,18,6
529763954231607297,190908.22554944846,0.0007740519271972689,11401.79006684243,36,6
529758256596787200,178871.78678320578,0.004009642752340041,2324.2765840126103,24,6
529654186791944192,2116837.656446917,0.003420744318053361,3138.5926590748563,66,9
529654489356070912,64749.23716192271,0.002099871249780045,4021.7113418309873,30,8
529716453792956416,878033.2575257994,0.003649745574027176,3326.0848633289806,18,5
529771847186124800,1550658.0916354088,0.002318359209618863,4382.517342718548,96,10
529446466541326336,403352.94488436717,0.009219220415143238,1180.450505887338,12,4
529707148537004033,62.24857845372816,0.027186257544505908,-14.506840100328027,60,8
529728291545284608,3018252.943603041,0.008387493589026681,1329.0721273097283,78,7
529654321873715200,80.20030837076303,0.010594938996499848,159.13854354810928,72,18
529830606210093058,154920.9587884325,0.004482534835794478,1954.7731119368266,30,5
529674135098900481,61.7523398039823,0.013792096311117595,35.035037660876625,48,9
529725730603925505,34.38163239251289,0.04115504059938282,-20.795828124644565,36,5
529765936199647233,112063.42782653387,0.0038325420751094464,2217.990484437154,30,5
529660746645647360,180628.41943167977,0.003279606470551414,3108.2019236512256,12,4
529818929607475201,82.22424711452712,0.0031608473683826547,183.17018727729106,84,29
529713467184676864,665050.2422944416,0.003240071003858478,3150.2600224183316,36,5
529667041142124544,46.217346788106916,0.02431348954755578,1.2218794371743957,48,14
577302850318938113,21.211466635744557,0.0035771682277466565,138.27936898350163,24,10
576889130258419712,78039.60341125091,0.00039709409152434785,22259.782130156364,18,6
576481588004933632,993688.9369205828,0.004640347185025943,2432.815361080255,24,6
576687226979004416,274602.19495975785,0.0012184159414252171,8919.629286173355,12,6
576847722055131136,713425.2668576587,0.005691046855798394,1779.8381847544676,36,5
576407819353780224,23.02334412004891,0.008137218742051169,-21.790614451004753,24,6
576639665786249216,234325.07823093433,0.003144563846831064,3130.235822531959,18,4
576546827643703296,270082.7619559477,0.001623670367137861,6332.402213657896,30,15
576357849204412416,267627.7363613526,0.0009209139984531116,11749.724299318063,12,5
576657704933990400,38.30672367882043,0.013367440102120038,19.26328840099484,42,16
576321776424189954,3211419.827798616,0.003747134608522735,3221.76838564767,54,8
576509905596727296,569200.4013869738,0.0077324134555667315,1405.8453217482652,18,4
576494415851626496,25.096003334271373,0.01854518817970184,750.5148064000355,24,11
576600087066869760,17.128891653273946,0.010356047029563295,1488.5756224704573,18,8
576382704700256256,16.401848868640297,0.016662459567524972,23.401408805318336,18,6
576807652145160192,165.15705971067862,0.03130799060406618,-14.673512625179855,144,7
576171827086520320,322535.3885223745,0.0007879420752781314,13974.28166688804,12,5
576848770136174594,33.250000000015845,0.1,450.0,36,8
576499275754041344,24.999999999989093,0.1,1777.5,30,10
576530892119793664,34338.536273256774,0.008227676424347406,3723.7661242309787,12,6
576777148217843712,46662.77511186624,0.00015135257156975048,54759.633592705984,18,6
576641067317096448,28267.12512761832,0.0037423407509127355,1995.0866969547785,24,6
576427952860045313,48.84997067766577,0.003846956938839062,355.8188316803369,30,15
576855835445428225,900516.671571428,0.006878944728288626,1570.761323795854,30,5
576388172109750273,161862.95050890784,0.0025548761764333234,3713.184478140554,18,5
576443643680178176,393018.06029634224,0.003953464264089415,2529.1284819410375,24,5
577311956048154625,757980.39362249,0.005314423313831473,2197.9701636674013,12,5
576811711652450304,192594.41356536743,0.0008702221630151163,10340.82453826602,30,4
576316647880839168,15.519075407298073,0.004028943134301238,156.30433013930082,18,9
576860068316057600,177586.11328484924,0.0040376066163264075,3963.9210706999265,12,4
576853097445752832,1037088.1611554364,0.0010744001236355984,11578.131279943082,18,7
576477089043488769,134.64429728637106,0.02482014679543067,-12.545498153031943,138,16
576406521833086976,69.52975484445973,0.048067372850399505,-12.334718179681813,72,9
576617856919465984,274602.19495975785,0.0012184159414252171,8919.629286173355,12,6
576767713328144384,44.90901509636682,0.02451980338382159,37.13820794761963,48,11
576757242042703872,15.020880045997822,0.011585505351242786,22.361413324633276,18,7
576423157587906560,40.9686806417473,0.024527723928570565,19.489081182249492,30,5
